CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2/23/2025,Easthill,1030194,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,7196012,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,2559979,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,7649528,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,8696528,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,8495343,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,1438993,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6426621,,,,,,,4,0,,,
31602998,2195,0,2/23/2025,Easthill,4688660,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,7698844,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,6457558,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1143845,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1027038,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1667864,,,,,,,4,0,,,
31602998,2195,0,2/23/2025,Easthill,3591790,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,1138748,,,,,,,2,0,,,
