CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,2/23/2025,Easthill,1084186,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,3591790,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,8495343,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,6426621,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,2559979,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,1438993,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,8910127,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,8600421,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,8696528,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1138748,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1667864,,,,,,,5,0,,,
31602998,2195,0,2/23/2025,Easthill,4858587,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,5614176,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,7196012,,,,,,,2,0,,,
31602998,2195,0,2/23/2025,Easthill,1027038,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,1050386,,,,,,,1,0,,,
31602998,2195,0,2/23/2025,Easthill,3357597,,,,,,,1,0,,,
