CUSTOMER NUMBER,DISTRIBUTOR,DEPARTMENT,DATE,PO NUMBER,PRODUCT NUMBER,CUST PROD #,DESCRIPTION,BRAND,PACK SIZE,CS PRICE,EA PRICE,CS,EA,EXTENDED PRICE,ORDER #,STOCK STATUS,EXCEPTIONS / AUTO-SUB,SHORTED
31602998,2195,0,20260529,Easthill,9128745,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,1979665,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,8495343,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,6426621,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,8696528,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,7649528,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,1030194,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,1138748,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,4688660,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,6432884,,,,,,,2,0,,,,
31602998,2195,0,20260529,Easthill,7196012,,,,,,,2,0,,,,
31602998,2195,0,20260529,Easthill,3357597,,,,,,,1,0,,,,
31602998,2195,0,20260529,Easthill,1027035,,,,,,,1,0,,,,
